6422 130254
10 4077 -6.806829360392176
4077 4519 -1.098612288668110
1 631 -8.106514516255185
631 107 -2.079441541679836
2045 8 -2.708050201102210
2107 15 -2.674148649426529
88 5161 -5.332718793265369
5161 221 -1.791759469228055
221 5162 -5.799092654460526
5162 530 -1.791759469228055
1106 8 -3.761200115693562
220 74 -5.262690188904886
93 217 -5.849324779946859
157 117 -5.662960480135946
565 676 -3.713572066704308
676 2519 -5.147494476813453
2519 570 -1.098612288668110
70 922 -6.983789965258135
922 1282 -3.367295829986474
54 318 -4.852030263919617
54 272 -5.545177444479562
1140 10 -3.784189633918261
2712 3394 -1.945910149055313
1 455 -8.106514516255185
455 694 -2.564949357461537
362 1094 -5.438079308923196
85 1248 -6.872128101338986
520 1135 -6.175867270105761
447 1273 -4.882801922586371
1273 800 -4.127134385045092
800 15 -4.465908118654584
922 3479 -3.367295829986474
3479 520 -1.386294361119891
520 1843 -6.175867270105761
83 5163 -7.349873704738337
5163 1749 0.000000000000000
1749 1 -3.526360524616162
38 2300 -7.051855622955894
2300 3559 -1.791759469228055
3559 27 -1.386294361119891
4839 20 -1.098612288668110
159 843 -6.003887067106539
65 117 -5.099866427824199
231 5164 -6.324358962381311
5164 27 0.000000000000000
276 1088 -3.610917912644224
1088 147 -4.394449154672439
110 3681 -7.424761761823209
3681 66 -1.609437912434100
1402 147 -3.401197381662155
900 1340 -3.891820298110627
1340 84 -2.772588722239781
3542 5165 -1.609437912434100
5165 15 0.000000000000000
3314 539 -1.945910149055313
516 85 -2.674148649426529
85 275 -6.872128101338986
982 1 -4.094344562222100
207 2599 -7.602900462204755
2599 1 -2.197224577336220
4556 14 -1.098612288668110
56 2181 -6.006353159601733
2181 4549 -1.098612288668110
794 1772 -4.158883083359671
1772 56 -3.295836866004329
56 3317 -6.006353159601733
3317 27 -1.386294361119891
123 599 -2.397895272798371
31 5166 -8.290543500772740
5166 539 0.000000000000000
539 5167 -6.265301212737710
5167 37 0.000000000000000
31 5168 -8.290543500772740
5168 2302 -0.693147180559945
2302 656 -2.197224577336220
656 14 -3.433987204485146
1555 27 -2.944438979166441
3199 1730 -2.639057329615259
1730 694 -1.945910149055313
31 282 -8.290543500772740
110 1322 -7.424761761823209
1131 3 -3.737669618283368
767 121 -3.713572066704308
2740 49 -2.484906649788000
110 5169 -7.424761761823209
5169 207 0.000000000000000
190 3491 -3.713572066704308
2226 38 -0.693147180559945
38 892 -7.051855622955894
429 49 -3.295836866004329
798 18 -3.725693427236652
247 1541 -5.318119993844216
1541 27 -1.252762968495368
349 3389 -5.036952602413630
3389 207 -1.098612288668110
830 617 -2.944438979166441
576 687 -5.087596335232385
359 2086 -2.708050201102210
2086 159 -1.791759469228055
53 5170 -5.267858159063328
5170 14 0.000000000000000
79 3713 -6.981005740721730
3713 2892 -0.693147180559945
2892 66 -2.302585092994045
188 5101 -4.799914262780603
5101 85 -1.098612288668110
1354 570 -3.663561646129646
219 2731 -5.897153867636741
2731 3491 -2.197224577336220
3491 3850 -1.791759469228055
219 2602 -5.897153867636741
2602 892 -2.564949357461537
70 453 -6.983789965258135
349 1038 -5.036952602413630
24 493 -7.019296653715045
493 14 -1.609437912434100
1131 4368 -2.639057329615259
4368 768 -1.704748092238425
21 4111 -4.013375499688434
4111 147 -0.693147180559945
103 830 -4.454347296253507
1107 927 -3.433987204485146
1590 81 -2.351375257163478
376 300 -4.844187086458591
362 39 -4.744932128363250
120 147 -4.418840607796598
794 156 -4.158883083359671
1163 69 -3.295836866004329
2946 147 -2.442347035369204
294 212 -4.700480365792417
207 1421 -6.909753281644810
1421 129 -2.708050201102210
10 4439 -7.499976540952122
4439 27 -0.693147180559945
69 1261 -6.603943824600472
1261 1231 -1.791759469228055
1231 401 -0.693147180559945
401 75 -2.995732273553991
14 1703 -7.924313579448109
1703 5171 -2.397895272798371
5171 2356 0.000000000000000
2356 303 -2.397895272798371
303 782 -5.808142489980444
127 107 -4.074141854904581
106 147 -4.077537443905720
369 853 -6.345636360828596
853 5172 -4.204692619390966
5172 14 -1.098612288668110
1243 147 -2.397895272798371
63 56 -6.065527875408039
2073 792 -1.791759469228055
1699 84 -2.564949357461537
656 124 -3.433987204485146
124 1246 -3.433987204485146
56 1809 -6.006353159601733
1809 2568 -2.890371757896165
2568 231 -3.218875824868201
1381 61 -2.772588722239781
4369 138 -1.098612288668110
1527 10 -2.302585092994045
571 27 -2.564949357461537
4 645 -4.488636369732140
645 44 -4.189654742026425
79 29 -6.981005740721730
29 1218 -5.170483995038151
1274 207 -1.386294361119891
31 528 -6.904249139652849
528 3292 -2.197224577336220
3292 182 -1.791759469228055
1511 79 -4.248495242049359
79 1015 -6.981005740721730
798 303 -4.418840607796598
303 223 -5.114995309420499
24 1255 -7.019296653715045
1255 112 -2.484906649788000
85 931 -6.872128101338986
931 27 -2.564949357461537
80 792 -6.546067793219860
792 221 -4.356708826689592
221 2396 -5.799092654460526
2396 14 -1.609437912434100
520 2094 -6.175867270105761
2094 1192 -2.708050201102210
1192 85 -4.262679877041315
85 798 -6.872128101338986
872 20 -5.283203728737988
394 3692 -6.261491684321042
3692 27 -1.386294361119891
20 5173 -8.101071503119543
5173 142 0.000000000000000
223 43 -5.363636832668679
43 2186 -6.253828811575473
2186 3064 -3.044522437723423
3064 4 -0.693147180559945
43 546 -5.155216522907363
546 4438 -3.258096538021482
4438 1776 -0.693147180559945
1162 83 -2.833213344056216
794 90 -4.158883083359671
3399 66 -1.252762968495368
66 1000 -8.219056661060598
1000 175 -1.098612288668110
175 555 -6.976348070447749
69 5174 -6.603943824600472
5174 81 0.000000000000000
31 2762 -8.290543500772740
20 5175 -8.101071503119543
5175 18 0.000000000000000
83 769 -7.349873704738337
769 175 -2.995732273553991
31 1878 -7.597396320212795
299 1087 -5.420534999272286
1087 84 -0.693147180559945
207 608 -6.909753281644810
695 629 -3.891820298110627
629 37 -3.526360524616162
576 4623 -5.087596335232385
4623 213 -1.203972804325936
213 2069 -4.859812404361672
2069 266 -1.609437912434100
144 182 -5.627621113690637
220 5176 -5.262690188904886
5176 207 -1.098612288668110
872 2353 -5.283203728737988
2353 27 -2.014903020542265
6 5177 -4.025351690735150
5177 8 0.000000000000000
354 141 -3.135494215929150
18 36 -7.444833273892193
815 1247 -4.844187086458591
1247 117 -3.401197381662155
117 4249 -6.082218910376446
2909 85 -2.890371757896165
601 20 -3.417726683613366
20 530 -7.002459214451434
231 648 -6.324358962381311
31 5178 -8.290543500772740
5178 5179 0.000000000000000
5179 800 -1.791759469228055
371 159 -2.335374915817037
231 1965 -6.324358962381311
1965 3956 -1.386294361119891
18 5180 -7.444833273892193
5180 20 0.000000000000000
31 5181 -8.290543500772740
5181 5182 0.000000000000000
5182 14 -0.693147180559945
14 1059 -7.924313579448109
1059 392 -4.143134726391533
257 745 -5.056245805348308
10 2691 -7.499976540952122
2691 737 -2.079441541679836
90 671 -6.142037405587356
671 221 -2.351375257163478
2336 18 -3.044522437723423
14 567 -9.022925868116218
18 335 -7.444833273892193
335 221 -1.386294361119891
2354 1512 -2.397895272798371
1512 14 -0.693147180559945
14 2110 -9.022925868116218
31 5183 -8.290543500772740
5183 37 0.000000000000000
37 1207 -6.467698726104354
1207 14 -1.945910149055313
1 4509 -8.106514516255185
4509 10 -1.386294361119891
10 5184 -7.499976540952122
5184 1 0.000000000000000
1 5185 -8.106514516255185
5185 27 0.000000000000000
346 5186 -5.231108616854587
5186 56 0.000000000000000
231 3543 -6.324358962381311
3543 5085 -0.693147180559945
5085 10 -1.098612288668110
981 1657 -3.258096538021482
35 1713 -5.872117789475416
1713 4605 -2.197224577336220
4605 175 -1.386294361119891
221 5179 -5.799092654460526
5179 5187 -1.791759469228055
5187 1508 0.000000000000000
1508 5188 -2.079441541679836
5188 14 0.000000000000000
14 3046 -9.022925868116218
42 2963 -5.991464547107982
2963 77 -1.386294361119891
42 221 -5.991464547107982
888 77 -3.465735902799727
362 322 -5.438079308923196
3120 70 -1.609437912434100
853 257 -4.204692619390966
23 5189 -5.602118820879701
5189 298 0.000000000000000
85 362 -5.262690188904886
89 513 -4.262679877041315
513 5190 -2.995732273553991
5190 75 -0.693147180559945
31 1513 -7.597396320212795
1513 815 -1.609437912434100
815 303 -4.844187086458591
14 3824 -9.022925868116218
3824 207 -1.386294361119891
207 5191 -7.602900462204755
5191 530 -0.693147180559945
63 988 -7.451822236527930
988 91 -3.912023005428146
69 5192 -5.910796644040527
5192 42 -1.098612288668110
42 2910 -5.991464547107982
2910 27 -1.098612288668110
817 107 -3.248434627109745
44 1850 -5.272999558563747
1850 8 -1.386294361119891
175 80 -6.283200889887803
370 5193 -4.905274778438430
5193 8 0.000000000000000
397 175 -0.693147180559945
107 292 -6.108691872830643
125 235 -4.941642422609305
157 315 -5.662960480135946
737 188 -4.016383020752389
188 186 -5.493061443340548
268 5194 -4.248495242049359
5194 8 -0.693147180559945
175 5195 -6.976348070447749
5195 14 -0.693147180559945
2123 14 -1.098612288668110
1388 127 -3.931825632724326
127 5196 -5.683579767338681
5196 18 0.000000000000000
1513 84 -1.609437912434100
5192 53 -1.098612288668110
53 5197 -5.267858159063328
5197 5198 0.000000000000000
5198 66 -0.693147180559945
66 5199 -8.219056661060598
5199 8 0.000000000000000
129 4308 -6.886531642530510
4308 14 -2.197224577336220
168 758 -6.124683390894205
758 27 -2.564949357461537
127 5200 -4.990432586778736
5200 142 -1.098612288668110
142 54 -6.011267174404161
54 5201 -5.545177444479562
5201 42 0.000000000000000
42 2991 -5.991464547107982
2957 69 -2.484906649788000
487 1022 -3.417726683613366
137 824 -4.320815903628985
824 18 -3.178053830347946
231 212 -6.324358962381311
2627 27 -2.564949357461537
24 5202 -7.019296653715045
5202 722 0.000000000000000
722 5203 -2.833213344056216
5203 84 -3.178053830347946
43 25 -6.253828811575473
25 5204 -3.713572066704308
5204 66 -1.609437912434100
133 298 -4.276666119016055
2991 147 -2.944438979166441
24 35 -5.920684365046935
10 5205 -7.499976540952122
5205 1593 0.000000000000000
239 223 -4.969813299576001
1095 2997 -3.761200115693562
2997 198 -1.386294361119891
27 368 -8.416267272826277
368 223 -2.397895272798371
179 479 -4.574710978503383
479 20 -4.828313737302302
94 1163 -5.638354669333745
1163 147 -3.295836866004329
10 1951 -7.499976540952122
1951 2991 -1.791759469228055
2991 424 -2.944438979166441
424 362 -3.637586159726386
69 147 -6.603943824600472
556 1593 -2.833213344056216
1593 212 -2.772588722239781
2420 99 -1.945910149055313
298 75 -3.637586159726386
27 21 -7.317654984158168
21 393 -4.418840607796598
147 5203 -6.070737728002490
5203 14 -1.386294361119891
552 5206 -4.343805421853684
5206 20 0.000000000000000
20 5207 -8.101071503119543
5207 14 0.000000000000000
90 5208 -6.142037405587356
5208 594 0.000000000000000
594 3 -3.218875824868201
3 54 -5.675040005790547
54 276 -5.545177444479562
276 1526 -3.610917912644224
1526 20 -3.091042453358316
20 1525 -8.101071503119543
31 5209 -8.290543500772740
5209 2386 0.000000000000000
2386 20 -1.945910149055313
20 1022 -8.101071503119543
1022 147 -4.007333185232471
826 53 -2.442347035369204
53 336 -3.881563797943437
336 85 -2.772588722239781
121 75 -4.204692619390966
75 981 -5.185988181574117
211 77 -5.241747015059643
9 491 -6.675823221634848
491 336 -2.944438979166441
336 530 -2.367123614131617
530 1364 -5.924255797414532
1364 336 -1.386294361119891
559 651 -3.871201010907891
651 362 -3.806662489770320
94 189 -5.638354669333745
189 147 -4.290459441148391
31 5210 -7.191931212104630
5210 110 -1.098612288668110
110 92 -6.326149473155099
92 49 -4.094344562222100
49 2665 -7.123672785204607
257 1793 -5.056245805348308
1793 14 -2.079441541679836
63 409 -7.451822236527930
89 189 -3.164067588373206
219 1028 -5.897153867636741
1028 1 -1.098612288668110
1 398 -8.106514516255185
398 27 -1.609437912434100
70 817 -6.290642784698189
5210 23 -1.098612288668110
49 2558 -7.123672785204607
2558 147 -1.945910149055313
49 210 -7.123672785204607
210 5211 -4.442651256490317
5211 1940 0.000000000000000
1940 1163 -2.564949357461537
1163 64 -3.295836866004329
64 215 -5.910796644040527
221 5195 -5.799092654460526
5195 1836 -0.693147180559945
1836 147 -1.609437912434100
240 49 -2.917770732084279
9 483 -5.289528860514958
87 5212 -4.644390899141372
5212 18 0.000000000000000
81 200 -5.013963084188930
200 85 -4.477336814478207
59 336 -6.411818267709897
95 60 -4.691347882229143
60 2924 -3.576550269140017
84 479 -7.246368080102461
21 85 -4.418840607796598
5210 14 -1.098612288668110
77 303 -5.270432163058501
97 1579 -6.091309882077698
163 443 -2.944438979166441
443 828 -2.862200880929469
303 394 -5.114995309420499
394 85 -5.568344503761097
1790 75 -3.449987545831588
75 5213 -6.572282542694007
5213 361 0.000000000000000
361 483 -4.779123493111530
27 2924 -6.336825731146441
9 1225 -5.982676041074902
1225 27 -2.079441541679836
1225 147 -2.079441541679836
853 369 -4.204692619390966
58 1225 -7.290292882446597
2982 3475 -2.890371757896165
3475 175 -1.704748092238425
447 5214 -4.882801922586371
5214 85 -1.098612288668110
85 824 -6.872128101338986
291 303 -3.979681653901961
97 2060 -6.091309882077698
1224 37 -3.135494215929150
148 303 -3.839452312593310
37 856 -6.467698726104354
856 27 -2.197224577336220
184 98 -5.880532986400700
98 85 -3.401197381662155
484 2558 -5.267858159063328
2558 1388 -1.945910149055313
1388 5215 -3.931825632724326
5215 95 0.000000000000000
530 101 -5.924255797414532
520 95 -6.175867270105761
95 35 -4.691347882229143
10 5216 -7.499976540952122
5216 29 0.000000000000000
29 5217 -5.170483995038151
5217 153 0.000000000000000
153 77 -3.433987204485146
110 4493 -6.731614581263264
4493 66 -1.945910149055313
28 2410 -4.844187086458591
35 5218 -5.872117789475416
5218 20 0.000000000000000
20 5219 -8.101071503119543
5219 329 0.000000000000000
31 5218 -8.290543500772740
31 5220 -8.290543500772740
5220 110 0.000000000000000
29 55 -4.477336814478207
208 3449 -5.105945473900580
3449 79 -0.693147180559945
79 5221 -6.981005740721730
5221 1 0.000000000000000
1 328 -8.106514516255185
328 3184 -1.791759469228055
3184 147 -1.386294361119891
147 175 -5.377590547442544
94 79 -6.331501849893691
79 4542 -6.981005740721730
2907 347 -1.791759469228055
110 2075 -7.424761761823209
2075 84 -2.079441541679836
53 1612 -5.267858159063328
1612 14 -1.386294361119891
56 5222 -6.006353159601733
5222 14 0.000000000000000
14 5223 -9.022925868116218
5223 14 0.000000000000000
1 5168 -8.106514516255185
5168 14 -0.693147180559945
31 4351 -8.290543500772740
4351 2535 -1.386294361119891
2535 20 -1.945910149055313
20 392 -7.002459214451434
392 394 -3.401197381662155
394 1 -5.568344503761097
394 5191 -6.261491684321042
5191 14 -0.693147180559945
539 2109 -5.572154032177765
2109 18 -2.014903020542265
156 5224 -5.327876168789581
5224 362 0.000000000000000
94 5225 -6.331501849893691
5225 18 0.000000000000000
240 107 -3.610917912644224
107 5192 -7.494986233950534
5192 59 -1.098612288668110
59 2910 -6.411818267709897
2910 14 -1.098612288668110
31 3798 -8.290543500772740
3798 20 -2.079441541679836
611 5226 -3.871201010907891
5226 147 0.000000000000000
200 74 -5.170483995038151
440 2964 -4.442651256490317
2964 1 -2.484906649788000
1 5227 -8.106514516255185
5227 14 0.000000000000000
167 1 -3.367295829986474
1290 94 -2.564949357461537
94 300 -6.331501849893691
70 3243 -5.597495604138244
70 780 -6.983789965258135
780 188 -4.276666119016055
188 499 -5.493061443340548
499 295 -3.044522437723423
295 77 -3.433987204485146
77 69 -4.864967054950337
188 5228 -5.493061443340548
5228 77 -0.693147180559945
18 447 -6.346220985224083
826 10 -3.135494215929150
524 134 -3.713572066704308
120 411 -3.032546246676707
440 221 -4.442651256490317
3980 176 -1.098612288668110
475 27 -2.079441541679836
9 1223 -5.982676041074902
1223 313 -3.951243718581427
313 147 -0.405465108108164
147 2537 -6.070737728002490
156 4190 -5.327876168789581
4190 107 -2.564949357461537
20 80 -8.101071503119543
134 313 -5.327876168789581
1503 3910 -3.367295829986474
3910 70 -2.079441541679836
43 66 -6.253828811575473
292 5229 -2.772588722239781
5229 14 -1.386294361119891
70 5230 -6.983789965258135
5230 389 0.000000000000000
389 211 -1.609437912434100
114 250 -2.639057329615259
250 79 -4.276666119016055
102 61 -3.401197381662155
81 4918 -6.805722553416985
4918 99 -1.386294361119891
90 188 -6.142037405587356
188 3798 -5.493061443340548
3798 18 -2.079441541679836
27 2537 -7.723120092266331
223 5231 -6.056784013228625
5231 70 0.000000000000000
70 95 -6.983789965258135
31 2386 -8.290543500772740
2386 27 -1.945910149055313
27 60 -8.416267272826277
60 93 -4.962844630259907
147 362 -5.377590547442544
21 2164 -5.111987788356543
20 3798 -8.101071503119543
3798 31 -2.079441541679836
68 75 -4.166665223801727
75 1326 -6.572282542694007
1327 394 -3.663561646129646
93 539 -5.849324779946859
68 303 -4.859812404361672
86 1327 -3.289644895756408
1327 373 -3.663561646129646
29 507 -5.170483995038151
507 18 -3.465735902799727
84 2796 -7.246368080102461
2796 3 -2.708050201102210
93 137 -5.849324779946859
137 4576 -5.707110264748875
4576 282 -1.098612288668110
282 147 -3.951243718581427
2799 1 -2.708050201102210
43 83 -6.253828811575473
818 31 -2.917770732084279
376 5232 -4.844187086458591
5232 66 0.000000000000000
81 5233 -6.805722553416985
5233 110 -0.693147180559945
110 901 -7.424761761823209
43 2134 -6.253828811575473
2134 110 -1.098612288668110
296 3 -4.418840607796598
362 463 -4.339467020255086
77 362 -5.270432163058501
362 3334 -5.438079308923196
3334 737 -1.791759469228055
737 5234 -4.709530201312334
5234 18 0.000000000000000
18 202 -7.444833273892193
394 1735 -6.261491684321042
1735 37 -2.484906649788000
1289 85 -2.772588722239781
142 3798 -6.011267174404161
3798 147 -0.980829253011726
10 3085 -7.499976540952122
3085 452 -0.693147180559945
452 20 -2.793208009442517
1326 1 -4.189654742026425
1327 14 -1.584120104449811
2018 59 -3.044522437723423
539 1312 -5.572154032177765
2487 54 -0.693147180559945
207 5145 -7.602900462204755
5145 84 -0.693147180559945
605 156 -3.135494215929150
44 49 -5.272999558563747
645 147 -4.189654742026425
201 2812 -5.826000107380450
1 2924 -7.007902227587076
1 5235 -8.106514516255185
5235 14 -0.693147180559945
1388 214 -3.931825632724326
31 295 -7.191931212104630
295 120 -3.433987204485146
107 1793 -7.494986233950534
1793 147 -2.079441541679836
43 463 -6.253828811575473
1327 27 -2.970414465569701
69 4136 -6.603943824600472
4136 27 -1.098612288668110
462 96 -3.401197381662155
295 3147 -3.433987204485146
3147 266 -1.386294361119891
231 176 -4.714921049947210
815 142 -4.844187086458591
35 5236 -5.872117789475416
5236 20 0.000000000000000
20 5237 -8.101071503119543
5237 20 0.000000000000000
56 1250 -5.313205979041787
1250 1 -1.791759469228055
21 5238 -5.111987788356543
5238 14 0.000000000000000
463 257 -5.455321115357702
394 2288 -6.261491684321042
2288 1 -1.386294361119891
1 5239 -8.106514516255185
5239 14 0.000000000000000
1517 207 -0.916290731874155
4200 94 -1.945910149055313
926 175 -2.995732273553991
97 5240 -6.091309882077698
5240 31 0.000000000000000
1514 283 -2.484906649788000
394 143 -5.162879395652933
56 3515 -5.313205979041787
982 110 -3.401197381662155
62 3612 -5.686975356339820
3612 66 -2.079441541679836
18 5241 -7.444833273892193
5241 196 0.000000000000000
196 84 -2.525728644308256
517 463 -3.465735902799727
62 239 -5.686975356339820
239 3844 -4.969813299576001
3844 66 -0.916290731874155
2691 110 -2.079441541679836
116 14 -1.749199854809259
1084 120 -2.397895272798371
371 830 -3.433987204485146
1 461 -7.413367335695241
461 31 -4.234106504597260
31 336 -7.191931212104630
1 528 -8.106514516255185
528 539 -2.197224577336220
31 2008 -7.597396320212795
2008 15 -1.609437912434100
15 1292 -7.244941546337007
1292 159 -1.791759469228055
159 361 -6.003887067106539
361 65 -4.779123493111530
110 5034 -7.424761761823209
5034 20 -0.916290731874155
20 830 -8.101071503119543
31 5242 -7.191931212104630
5242 1 -1.609437912434100
1 4556 -8.106514516255185
4556 20 -1.098612288668110
84 86 -6.553220899542516
110 5243 -7.424761761823209
5243 734 0.000000000000000
54 1429 -5.545177444479562
1429 5020 -3.044522437723423
5020 221 -0.693147180559945
761 4228 -4.127134385045092
4228 117 -0.693147180559945
572 53 -3.496507561466480
272 1820 -4.574710978503383
1820 207 -1.609437912434100
14 5244 -9.022925868116218
5244 159 0.000000000000000
1187 1084 -3.332204510175204
1084 84 -2.397895272798371
1904 812 -3.044522437723423
812 5245 -3.828641396489095
5245 215 0.000000000000000
651 394 -3.806662489770320
110 3247 -7.424761761823209
528 4450 -2.197224577336220
223 461 -6.056784013228625
461 207 -3.135494215929150
147 443 -6.070737728002490
362 3243 -5.438079308923196
107 648 -7.494986233950534
648 737 -2.890371757896165
31 5246 -8.290543500772740
5246 14 0.000000000000000
1 5247 -8.106514516255185
5247 303 -0.693147180559945
110 821 -7.424761761823209
821 18 -2.708050201102210
483 43 -3.367295829986474
43 94 -6.253828811575473
235 392 -5.743003187809482
392 79 -4.094344562222100
90 459 -6.142037405587356
459 84 -1.609437912434100
362 826 -5.438079308923196
31 3452 -8.290543500772740
3452 14 -2.079441541679836
362 4859 -5.438079308923196
4859 168 -1.945910149055313
168 5248 -6.124683390894205
5248 14 -0.693147180559945
362 1705 -5.438079308923196
55 1388 -5.262690188904886
1388 129 -3.931825632724326
31 5249 -8.290543500772740
5249 1713 0.000000000000000
1713 5250 -2.890371757896165
5250 18 0.000000000000000
69 1705 -6.603943824600472
1705 70 -1.945910149055313
70 479 -6.983789965258135
349 201 -4.343805421853684
1176 8 -4.691347882229143
817 362 -4.634728988229636
484 299 -5.267858159063328
66 1632 -8.219056661060598
20 2428 -8.101071503119543
2428 27 -0.693147180559945
43 5251 -6.253828811575473
5251 94 -1.098612288668110
982 147 -4.094344562222100
362 689 -4.744932128363250
689 1 -3.496507561466480
1 1793 -8.106514516255185
1793 43 -2.079441541679836
3597 14 -0.693147180559945
899 609 -3.178053830347946
71 298 -4.343805421853684
298 573 -4.736198448394496
573 1647 -2.014903020542265
1647 768 -2.639057329615259
768 147 -3.349904087274605
42 443 -5.991464547107982
443 168 -3.555348061489414
1351 78 -1.386294361119891
58 1294 -7.290292882446597
66 5252 -8.219056661060598
5252 35 0.000000000000000
35 4450 -5.872117789475416
4450 147 -1.945910149055313
223 4976 -6.056784013228625
4976 24 -0.693147180559945
24 5253 -7.019296653715045
5253 129 0.000000000000000
20 3024 -8.101071503119543
3024 46 -2.079441541679836
2680 231 -2.302585092994045
97 3317 -6.091309882077698
3317 85 -1.386294361119891
760 530 -2.140066163496271
299 2139 -5.420534999272286
2139 1752 -1.386294361119891
42 98 -5.298317366548036
98 257 -4.094344562222100
257 71 -5.056245805348308
71 80 -3.650658241293738
83 4107 -6.656726524178391
4107 926 -2.197224577336220
899 85 -3.178053830347946
85 214 -6.178980920779041
484 1322 -5.267858159063328
66 443 -8.219056661060598
443 75 -3.555348061489414
31 5254 -7.191931212104630
5254 257 -1.098612288668110
110 5144 -7.424761761823209
5144 129 -1.098612288668110
156 704 -5.327876168789581
704 3243 -3.583518938456110
369 2984 -6.345636360828596
2984 1544 -1.098612288668110
1544 31 -1.386294361119891
1593 27 -2.079441541679836
64 15 -4.301358731606427
1046 520 -2.302585092994045
982 254 -4.094344562222100
611 1652 -3.178053830347946
1652 479 -3.828641396489095
479 85 -4.828313737302302
207 998 -7.602900462204755
998 27 -0.693147180559945
3551 891 -1.791759469228055
2924 706 -5.225746673713201
260 20 -2.995732273553991
1526 394 -1.992430164690206
394 1330 -5.568344503761097
1330 1980 -2.302585092994045
1980 110 -1.791759469228055
110 212 -6.731614581263264
212 1103 -4.465908118654584
408 231 -3.135494215929150
695 483 -3.891820298110627
705 303 -2.833213344056216
2422 207 -1.098612288668110
1246 75 -3.178053830347946
982 134 -4.094344562222100
31 5203 -8.290543500772740
5203 1593 -3.178053830347946
182 257 -5.491001710377538
864 159 -3.135494215929150
1645 75 -2.302585092994045
31 5179 -6.904249139652849
5179 14 -1.098612288668110
110 1635 -7.424761761823209
1635 1514 -3.401197381662155
1514 3833 -2.484906649788000
3833 694 -1.386294361119891
694 207 -2.708050201102210
207 3734 -6.909753281644810
580 1177 -4.595119850134590
1177 15 -2.944438979166441
1034 1332 -2.302585092994045
20 1200 -8.101071503119543
1200 84 -1.098612288668110
38 5255 -7.051855622955894
5255 539 0.000000000000000
498 43 -4.527208644518379
43 5256 -6.253828811575473
5256 1 0.000000000000000
1 5257 -8.106514516255185
5257 14 0.000000000000000
210 5258 -4.442651256490317
5258 14 0.000000000000000
484 794 -4.574710978503383
794 5259 -4.158883083359671
5259 20 0.000000000000000
20 4867 -7.407924322559599
4867 75 -1.386294361119891
6 5260 -4.025351690735150
5260 369 0.000000000000000
394 3570 -5.568344503761097
3570 66 -2.197224577336220
1734 4 -0.693147180559945
4 129 -5.587248658400250
2946 520 -3.135494215929150
24 2052 -6.326149473155099
2052 84 -1.945910149055313
14 3008 -8.329778687556274
66 5261 -8.219056661060598
5261 503 -0.693147180559945
713 18 -3.295836866004329
2622 14 -1.673976433571672
1 2663 -8.106514516255185
2663 207 -1.791759469228055
83 848 -6.251261416070228
464 31 -4.304065093204169
3622 694 -2.772588722239781
176 5262 -5.272999558563747
5262 3 0.000000000000000
31 2060 -8.290543500772740
2060 4577 -2.890371757896165
4577 2046 -1.098612288668110
2046 182 -2.564949357461537
188 663 -5.493061443340548
369 2107 -6.345636360828596
2107 1319 -3.367295829986474
1319 889 -3.761200115693562
94 888 -5.638354669333745
888 110 -2.772588722239781
110 3426 -6.326149473155099
3426 1772 -2.484906649788000
18 55 -6.751686093332248
55 32 -4.569543008344940
110 460 -7.424761761823209
647 299 -5.888877958332881
69 3850 -6.603943824600472
3850 38 -1.386294361119891
38 1558 -7.051855622955894
1558 18 -1.945910149055313
352 43 -4.465908118654584
29 983 -5.170483995038151
983 66 -1.098612288668110
83 622 -7.349873704738337
622 85 -1.386294361119891
31 5263 -7.597396320212795
5263 182 -0.693147180559945
394 3697 -6.261491684321042
3697 23 -1.945910149055313
43 148 -6.253828811575473
4867 110 -1.386294361119891
110 1466 -7.424761761823209
1 193 -7.413367335695241
193 204 -4.174387269895637
218 156 -2.740840023925201
127 8 -5.683579767338681
23 3091 -5.602118820879701
3091 38 -1.791759469228055
38 3351 -7.051855622955894
3351 147 -2.014903020542265
161 1794 -5.634789603169249
1794 460 -1.386294361119891
88 55 -5.332718793265369
1973 176 -3.044522437723423
176 2756 -5.272999558563747
2756 1176 -1.098612288668110
1176 38 -4.691347882229143
58 3263 -7.290292882446597
3263 70 -2.639057329615259
70 3263 -6.983789965258135
43 2237 -5.560681631015528
2237 20 -1.945910149055313
2924 77 -5.225746673713201
539 1466 -6.265301212737710
70 463 -5.374352052824034
70 3136 -6.983789965258135
142 2946 -6.011267174404161
2946 31 -3.135494215929150
349 486 -5.036952602413630
14 2069 -9.022925868116218
2069 31 -1.609437912434100
231 2622 -6.324358962381311
2622 3452 -2.772588722239781
10 5264 -6.806829360392176
5264 110 -0.693147180559945
110 42 -7.424761761823209
85 276 -6.872128101338986
223 3909 -6.056784013228625
3909 69 -1.098612288668110
703 792 -3.988984046564275
792 3544 -5.049856007249537
127 5265 -5.683579767338681
5265 5266 -0.693147180559945
5266 18 -0.693147180559945
552 5267 -4.343805421853684
5267 20 0.000000000000000
20 5268 -8.101071503119543
5268 14 0.000000000000000
175 110 -6.283200889887803
110 91 -6.731614581263264
91 5269 -4.077537443905720
5269 18 -1.098612288668110
4166 27 -0.693147180559945
110 647 -7.424761761823209
394 5270 -6.261491684321042
5270 14 -0.693147180559945
247 2602 -5.318119993844216
14 3058 -8.329778687556274
20 4121 -8.101071503119543
4121 207 -1.098612288668110
35 1305 -5.872117789475416
27 676 -8.416267272826277
676 2250 -4.454347296253507
